user_id,tenure_months,rides_per_month,food_orders_per_month,quik_orders_per_month,pay_txns_per_month,verticals_active,careem_plus,promo_share,days_since_last_activity,captain_cancellations_90d,avg_wait_time_min,surge_exposure_share,refund_delays_90d,delivery_delays_90d,failed_payments_90d,support_tickets_90d,monthly_spend_aed,churned
u_000224,12.9,11.9,0.5,0.0,4.7,2,1,0.15,4.0,0,4.0,0.61,0,0,0,0,341.0,0
u_000225,33.6,0.0,0.0,0.0,0.0,0,0,0.23,18.0,0,0.0,0.0,0,0,0,0,29.0,0
u_000226,34.6,10.7,1.9,0.0,3.4,3,0,0.25,1.0,1,6.3,0.15,0,0,1,0,332.0,0
u_000227,15.2,9.6,0.0,0.0,0.0,1,0,0.23,2.0,0,2.1,0.09,0,0,0,0,233.0,0
u_000228,54.0,0.0,1.7,2.6,0.0,2,0,0.33,11.0,0,0.0,0.0,0,0,0,0,149.0,0
u_000229,17.7,2.1,9.1,0.0,0.0,2,1,0.36,3.0,1,3.8,0.02,0,0,1,0,409.0,0
u_000230,33.8,4.0,0.0,7.1,6.8,3,1,0.21,5.0,2,7.8,0.41,0,0,0,0,354.0,0
u_000231,21.2,14.7,0.1,0.9,19.2,3,0,0.28,3.0,1,12.4,0.26,1,0,0,1,472.0,0
u_000232,21.0,11.7,0.0,0.3,0.0,1,1,0.04,2.0,3,5.7,0.17,0,0,0,1,273.0,0
u_000233,3.9,3.1,0.0,0.0,1.8,2,0,0.33,4.0,0,3.0,0.05,0,0,0,0,84.0,0
u_000234,6.5,10.9,15.4,0.0,0.0,2,0,0.4,1.0,1,13.7,0.16,0,1,0,0,845.0,0
u_000235,13.4,8.2,0.0,0.0,0.0,1,0,0.25,2.0,0,12.5,0.09,0,0,0,0,189.0,0
u_000236,34.4,0.0,0.1,0.0,0.0,0,0,0.55,29.0,0,0.0,0.0,0,0,0,0,26.0,1
u_000237,21.4,13.8,0.0,4.2,18.2,3,0,0.12,5.0,0,2.3,0.11,0,0,0,0,587.0,0
u_000238,13.5,6.2,0.0,0.0,13.9,2,0,0.15,2.0,0,6.1,0.14,0,0,0,1,246.0,0
u_000239,25.6,5.0,5.1,3.1,4.8,4,0,0.61,5.0,0,1.5,0.06,0,3,0,0,433.0,0
u_000240,33.6,0.4,0.0,0.0,0.0,0,0,0.43,54.0,0,0.0,0.0,0,0,0,1,12.0,0
u_000241,16.9,9.2,1.8,0.0,0.0,2,0,0.28,5.0,1,11.2,0.31,0,0,0,1,276.0,0
u_000242,19.7,1.9,2.0,4.1,7.1,4,0,0.15,1.0,0,5.3,0.12,0,0,0,0,306.0,0
u_000243,18.0,1.6,3.8,7.6,0.0,3,1,0.24,2.0,0,2.7,0.19,0,0,0,1,416.0,0
u_000244,16.1,0.0,4.9,0.0,0.0,1,1,0.28,13.0,0,0.0,0.0,0,0,0,1,189.0,0
u_000245,8.9,1.6,1.5,3.0,0.0,3,0,0.13,11.0,0,12.6,0.34,0,0,0,0,197.0,0
u_000246,8.4,6.6,0.0,0.0,0.0,1,0,0.3,3.0,3,2.2,0.12,0,0,0,0,182.0,0
u_000247,25.5,5.7,0.2,0.0,0.0,1,0,0.43,7.0,0,3.3,0.39,0,0,0,1,143.0,0
u_000248,34.0,5.3,0.0,0.0,6.2,2,0,0.4,6.0,3,13.7,0.29,0,0,0,1,157.0,1
u_000249,13.5,0.0,1.2,0.0,15.9,2,0,0.43,8.0,0,0.0,0.0,0,0,0,0,158.0,0
u_000250,13.3,8.9,0.0,1.8,0.0,2,0,0.19,10.0,0,5.4,0.15,0,0,0,0,259.0,0
u_000251,2.8,6.7,0.0,0.0,8.9,2,0,0.62,2.0,0,4.5,0.28,0,0,0,0,209.0,0
u_000252,2.3,6.6,0.0,0.0,12.1,2,0,0.21,2.0,0,2.6,0.07,1,0,0,1,225.0,0
u_000253,39.8,2.1,0.0,0.0,7.7,2,0,0.2,4.0,1,1.8,0.02,0,0,0,0,112.0,0
u_000254,9.4,4.4,5.9,0.8,1.4,4,1,0.15,3.0,0,5.7,0.08,0,0,0,0,366.0,0
u_000255,67.6,2.1,0.0,0.0,0.0,1,0,0.03,15.0,1,15.3,0.16,0,0,0,0,77.0,0
u_000256,10.8,4.3,0.0,0.0,0.0,1,0,0.47,6.0,0,2.2,0.06,0,0,0,0,122.0,0
u_000257,4.0,2.4,4.4,0.0,3.5,3,0,0.09,0.0,0,3.1,0.54,0,0,0,0,246.0,0
u_000258,18.1,4.2,0.3,4.6,0.0,2,0,0.18,3.0,1,17.5,0.4,0,0,0,1,275.0,0
u_000259,28.5,4.4,0.0,1.3,0.0,2,0,0.42,13.0,0,8.5,0.11,0,0,0,1,169.0,1
u_000260,26.4,4.2,0.0,0.0,0.0,1,0,0.15,13.0,0,20.4,0.17,0,0,0,0,109.0,0
u_000261,30.4,9.1,2.6,0.0,0.0,2,0,0.04,5.0,1,10.1,0.21,0,1,0,0,314.0,0
u_000262,7.5,7.4,0.0,0.0,1.5,2,0,0.05,3.0,0,14.6,0.24,0,0,0,1,206.0,0
u_000263,39.2,1.2,0.0,0.0,0.0,1,0,0.21,26.0,0,11.6,0.03,0,0,0,0,45.0,0
u_000264,40.6,3.8,4.6,0.9,0.0,3,0,0.18,11.0,0,3.8,0.18,0,1,0,0,293.0,0
u_000265,41.8,5.3,13.0,0.0,1.9,3,0,0.55,3.0,0,7.0,0.36,1,1,0,0,646.0,0
u_000266,20.2,2.3,2.9,0.0,3.4,3,0,0.58,16.0,0,4.5,0.15,0,0,0,0,225.0,0
u_000267,12.7,5.7,2.5,0.0,0.0,2,0,0.45,4.0,1,8.9,0.13,0,0,0,0,224.0,0
u_000268,11.9,2.6,6.8,0.0,0.0,2,0,0.72,9.0,1,8.5,0.33,0,0,0,1,321.0,0
u_000269,4.0,4.7,0.0,0.0,0.0,1,0,0.14,10.0,0,6.3,0.07,0,0,1,0,125.0,1
u_000270,11.0,1.9,0.0,0.0,0.0,1,0,0.25,27.0,0,5.4,0.31,0,0,0,0,58.0,1
u_000271,1.2,4.2,0.0,0.0,0.0,1,0,0.23,16.0,0,6.0,0.07,0,0,0,0,106.0,0
u_000272,3.4,7.6,0.0,0.0,0.0,1,0,0.27,8.0,0,6.8,0.03,0,0,0,0,177.0,0
u_000273,20.0,8.4,1.3,0.0,0.0,2,1,0.23,5.0,1,7.7,0.18,0,0,0,0,259.0,0
u_000274,13.9,4.7,0.0,0.0,0.0,1,0,0.06,8.0,0,5.5,0.18,0,0,0,1,110.0,0
u_000275,19.4,19.4,0.0,0.0,2.6,2,0,0.31,3.0,2,4.8,0.02,0,0,0,1,449.0,0
u_000276,27.1,0.0,0.0,0.0,4.4,1,1,0.75,8.0,0,0.0,0.0,0,0,0,1,32.0,0
u_000277,22.0,8.6,8.3,0.0,0.0,2,0,0.51,2.0,3,8.7,0.06,0,0,0,0,518.0,0
u_000278,20.7,0.0,0.0,0.0,0.0,0,0,0.05,42.0,0,0.0,0.0,0,0,1,1,2.0,1
u_000279,15.8,2.4,1.6,0.0,0.0,2,0,0.16,12.0,0,3.0,0.11,0,0,0,1,138.0,0
u_000280,9.1,7.5,6.6,0.0,0.0,2,0,0.45,8.0,1,7.2,0.14,0,1,0,0,458.0,0
u_000281,5.7,5.7,0.0,7.3,0.0,2,1,0.32,7.0,0,4.3,0.48,0,1,0,0,354.0,0
u_000282,11.2,7.7,0.0,0.0,0.0,1,0,0.24,9.0,0,6.8,0.15,0,0,0,0,180.0,0
u_000283,15.9,10.1,4.3,0.0,0.0,2,0,0.13,2.0,0,2.6,0.14,0,0,0,0,397.0,0
u_000284,17.4,2.0,1.5,0.5,0.0,2,0,0.62,18.0,1,3.2,0.05,0,0,0,0,119.0,0
u_000285,30.5,0.0,0.0,4.7,0.0,1,0,0.3,2.0,0,0.0,0.0,0,0,0,1,153.0,0
u_000286,14.9,4.9,0.0,0.0,0.0,1,0,0.39,1.0,0,9.1,0.09,0,0,1,0,124.0,1
u_000287,24.5,0.0,2.9,0.0,0.0,1,0,0.5,2.0,0,0.0,0.0,0,1,0,0,129.0,0
u_000288,4.5,0.2,0.0,0.0,0.0,0,0,0.33,42.0,0,0.0,0.0,1,0,0,0,9.0,1
u_000289,20.2,11.7,0.0,0.0,0.0,1,0,0.49,8.0,0,2.9,0.41,0,0,0,1,268.0,1
u_000290,19.2,9.6,1.6,0.0,8.1,3,0,0.82,2.0,0,3.9,0.16,0,0,0,0,338.0,0
u_000291,39.2,4.0,0.0,0.0,3.0,2,1,0.36,13.0,1,2.9,0.44,0,0,0,0,122.0,0
u_000292,13.9,0.0,2.1,0.0,0.0,1,0,0.18,24.0,0,0.0,0.0,0,0,0,0,93.0,1
u_000293,13.4,5.1,0.0,0.0,0.0,1,0,0.16,1.0,0,11.2,0.13,0,0,0,1,144.0,0
u_000294,27.2,1.0,9.2,0.0,0.0,2,0,0.68,11.0,0,8.7,0.19,0,1,0,0,377.0,0
u_000295,6.1,10.8,0.0,0.0,0.2,1,0,0.42,7.0,1,1.0,0.33,0,0,0,0,243.0,0
u_000296,19.9,3.8,0.0,0.0,0.0,1,1,0.05,8.0,1,8.7,0.16,0,0,1,1,101.0,0
u_000297,5.8,0.0,2.4,0.0,0.0,1,0,0.29,16.0,0,0.0,0.0,0,0,0,0,108.0,0
u_000298,50.6,5.9,0.0,1.8,9.1,3,1,0.58,2.0,0,7.7,0.2,0,0,0,0,251.0,0
u_000299,12.1,6.6,0.9,0.0,1.1,3,0,0.2,7.0,0,6.3,0.1,1,0,0,0,193.0,0
u_000300,5.5,7.2,6.8,7.5,2.1,4,1,0.09,2.0,0,14.5,0.27,0,1,0,3,659.0,0
u_000301,11.2,1.9,0.0,0.0,0.0,1,0,0.29,8.0,1,13.8,0.37,0,0,0,1,86.0,1
u_000302,20.0,10.0,0.0,1.7,0.0,2,0,0.14,15.0,0,3.3,0.2,0,0,0,0,311.0,0
u_000303,24.0,3.9,0.0,0.0,0.0,1,0,0.35,7.0,1,11.2,0.29,0,0,0,0,98.0,1
u_000304,37.8,0.3,0.0,0.0,0.0,0,0,0.2,12.0,0,0.0,0.0,0,0,0,1,29.0,1
u_000305,10.1,4.4,3.1,0.0,0.0,2,0,0.44,16.0,0,2.1,0.34,0,0,0,0,232.0,0
u_000306,28.0,4.3,9.8,0.0,0.0,2,1,0.31,7.0,0,7.8,0.28,0,0,0,0,490.0,0
u_000307,3.4,4.2,0.0,0.4,11.2,2,0,0.33,7.0,1,12.3,0.09,0,0,0,0,173.0,0
u_000308,7.0,6.0,0.0,0.0,5.8,2,0,0.61,11.0,0,17.4,0.02,0,0,0,2,181.0,0
u_000309,4.7,0.0,0.2,2.6,0.0,1,0,0.62,13.0,0,0.0,0.0,0,0,0,0,102.0,0
u_000310,8.7,0.0,0.0,2.2,0.0,1,0,0.53,5.0,0,0.0,0.0,0,0,1,0,71.0,1
u_000311,27.2,5.0,0.0,0.4,0.0,1,0,0.12,8.0,1,11.8,0.08,0,0,0,0,147.0,0
u_000312,10.3,2.8,4.7,0.0,0.0,2,0,0.25,0.0,0,11.5,0.53,0,0,0,0,246.0,1
u_000313,11.9,4.5,0.0,2.8,5.8,3,0,0.2,3.0,0,25.2,0.1,1,0,0,0,223.0,0
u_000314,20.3,0.0,4.7,4.6,0.0,2,0,0.32,1.0,0,0.0,0.0,0,1,1,0,331.0,0
u_000315,23.3,0.0,6.6,3.5,7.2,3,1,0.19,1.0,0,0.0,0.0,0,0,0,1,407.0,0
u_000316,12.2,13.0,2.8,1.1,0.0,3,0,0.51,5.0,1,4.5,0.21,0,0,0,2,435.0,0
u_000317,7.0,0.5,0.0,1.5,7.2,2,0,0.25,21.0,0,0.0,0.0,0,0,0,0,113.0,0
u_000318,45.4,9.2,0.0,0.0,0.0,1,0,0.23,5.0,0,5.5,0.23,0,0,0,1,286.0,1
u_000319,12.3,8.2,4.0,0.0,8.6,3,1,0.23,5.0,0,5.6,0.32,0,1,0,1,385.0,0
u_000320,13.3,0.0,0.0,0.0,0.0,0,0,0.19,25.0,0,0.0,0.0,0,0,0,1,49.0,0
u_000321,14.6,0.0,5.5,0.0,0.0,1,0,0.17,4.0,0,0.0,0.0,1,1,0,1,218.0,1
u_000322,25.0,0.0,13.0,1.9,0.0,2,0,0.29,7.0,0,0.0,0.0,0,1,0,1,581.0,0
u_000323,4.3,7.5,0.0,0.0,0.0,1,0,0.33,7.0,1,20.0,0.16,0,1,0,0,170.0,1
u_000324,56.8,0.4,2.0,0.0,0.0,1,0,0.35,32.0,0,0.0,0.0,0,0,0,0,100.0,1
u_000325,13.0,0.0,2.7,0.0,0.0,1,0,0.22,21.0,0,0.0,0.0,1,1,0,0,128.0,0
u_000326,25.6,7.7,0.0,0.0,6.1,2,0,0.25,6.0,1,8.2,0.15,0,0,0,0,235.0,0
u_000327,5.5,7.9,4.7,0.0,5.3,3,0,0.61,3.0,0,8.6,0.28,0,1,0,0,400.0,0
u_000328,18.9,4.1,0.0,0.0,2.1,2,0,0.47,10.0,1,2.8,0.29,0,0,0,2,116.0,0
u_000329,51.3,13.7,3.9,0.0,0.0,2,0,0.2,12.0,1,3.1,0.5,0,0,0,1,472.0,0
u_000330,46.8,7.5,1.5,0.0,0.0,2,1,0.19,5.0,0,8.1,0.11,0,0,0,0,249.0,0
u_000331,25.1,0.0,4.7,1.8,0.0,2,1,0.14,2.0,0,0.0,0.0,0,0,0,2,252.0,0
u_000332,8.2,4.3,0.3,0.0,0.0,1,0,0.09,1.0,0,5.3,0.23,0,0,0,0,117.0,0
u_000333,36.6,1.5,0.0,0.0,3.2,2,0,0.3,7.0,0,7.5,0.14,0,0,0,0,75.0,0
u_000334,3.4,1.5,0.7,0.0,0.0,2,0,0.66,10.0,0,5.7,0.0,0,0,0,1,62.0,1
u_000335,8.0,3.5,0.0,0.0,5.0,2,0,0.4,9.0,0,3.2,0.23,0,0,1,0,109.0,0
u_000336,15.8,1.9,4.4,0.0,1.9,3,0,0.79,16.0,0,11.2,0.17,0,0,0,0,226.0,1
u_000337,3.7,1.8,5.8,1.2,0.0,3,1,0.18,2.0,0,8.4,0.01,0,0,0,0,309.0,0
u_000338,11.2,0.7,0.0,0.0,8.6,2,1,0.16,16.0,0,1.7,0.06,0,0,0,0,77.0,0
u_000339,28.4,3.7,0.7,0.0,0.0,2,0,0.15,35.0,0,19.2,0.2,0,0,0,0,141.0,0
u_000340,9.5,0.6,6.9,1.4,0.0,3,0,0.1,3.0,0,8.4,0.31,0,0,0,0,338.0,1
u_000341,29.3,3.6,0.0,6.8,0.0,2,1,0.44,13.0,0,2.7,0.26,0,0,0,1,284.0,0
u_000342,66.4,0.4,8.0,0.0,0.0,1,0,0.7,7.0,0,0.0,0.0,0,3,0,0,334.0,1
u_000343,22.0,3.3,3.3,2.5,2.9,4,0,0.24,4.0,1,9.3,0.24,0,0,1,1,299.0,0
u_000344,29.0,7.3,0.0,0.0,14.6,2,0,0.12,4.0,0,6.2,0.31,0,0,0,0,252.0,0
u_000345,37.4,1.8,1.4,0.0,0.0,2,0,0.14,21.0,0,16.6,0.12,1,0,0,1,99.0,1
u_000346,12.0,6.0,0.0,0.0,0.0,1,0,0.23,5.0,1,5.0,0.33,0,0,1,2,156.0,1
u_000347,28.5,5.7,0.1,0.0,0.0,1,1,0.4,5.0,0,7.4,0.5,0,0,0,0,163.0,0
u_000348,11.8,2.4,0.0,1.6,0.0,2,1,0.62,9.0,0,11.6,0.15,0,0,0,0,110.0,0
u_000349,21.0,0.6,3.3,0.0,0.0,2,0,0.87,6.0,0,4.1,0.12,0,1,0,1,154.0,0
u_000350,31.4,9.3,4.4,0.0,0.0,2,0,0.02,1.0,1,4.1,0.08,0,0,0,0,399.0,0
u_000351,8.5,2.4,6.1,3.9,0.0,3,0,0.41,6.0,0,17.3,0.35,0,0,0,0,411.0,0
u_000352,1.4,15.0,0.0,0.0,0.0,1,0,0.19,3.0,0,5.8,0.06,0,0,0,1,351.0,0
u_000353,7.9,8.9,0.7,0.0,3.3,3,0,0.05,7.0,1,10.1,0.27,0,0,0,1,252.0,0
u_000354,34.5,7.7,0.0,0.0,0.0,1,0,0.26,3.0,0,3.3,0.12,0,1,0,1,171.0,0
u_000355,7.0,0.0,1.8,0.0,0.0,1,0,0.21,11.0,0,0.0,0.0,0,1,0,0,95.0,0
u_000356,33.3,7.8,0.0,2.4,0.0,2,0,0.34,3.0,0,7.5,0.04,0,0,0,0,249.0,0
u_000357,7.9,11.2,0.0,0.0,0.0,1,0,0.47,7.0,0,4.1,0.47,0,0,0,0,264.0,0
u_000358,14.2,5.0,0.0,4.9,0.0,2,0,0.42,2.0,0,5.2,0.08,0,0,0,0,275.0,0
u_000359,16.6,6.1,0.0,0.0,13.1,2,0,0.71,5.0,0,4.8,0.15,2,1,0,0,232.0,0
u_000360,7.0,0.0,0.0,0.7,0.0,1,1,0.05,28.0,0,0.0,0.0,0,0,1,0,35.0,0
u_000361,14.3,0.0,0.0,0.0,0.0,0,0,0.25,84.0,0,0.0,0.0,0,1,0,0,27.0,1
u_000362,4.0,6.6,0.7,0.0,4.5,3,0,0.11,12.0,1,11.4,0.1,0,0,0,0,218.0,0
u_000363,12.8,7.2,0.0,0.0,0.0,1,0,0.24,11.0,1,6.4,0.09,0,0,0,0,172.0,1
u_000364,15.6,0.0,0.0,0.0,15.0,1,0,0.4,5.0,0,0.0,0.0,0,0,0,0,130.0,0
u_000365,1.5,15.4,0.0,0.0,0.0,1,0,0.4,7.0,1,11.9,0.12,0,0,0,0,364.0,0
u_000366,7.8,0.0,1.3,0.0,11.0,2,0,0.35,17.0,0,0.0,0.0,0,0,0,0,130.0,0
u_000367,20.5,7.1,0.0,1.6,0.0,2,0,0.36,7.0,0,3.6,0.33,0,0,0,0,217.0,0
u_000368,6.3,0.0,3.7,0.0,0.0,1,1,0.58,27.0,0,0.0,0.0,1,0,0,0,148.0,0
u_000369,22.9,3.1,1.9,0.0,0.0,2,1,0.15,10.0,1,4.3,0.17,0,0,0,1,143.0,0
u_000370,24.5,17.5,8.3,0.0,8.1,3,0,0.1,3.0,1,5.0,0.18,0,0,0,0,763.0,0
u_000371,20.5,0.0,0.0,3.3,0.0,1,0,0.37,2.0,0,0.0,0.0,0,0,0,1,126.0,1
u_000372,28.3,1.8,7.4,4.8,31.9,4,1,0.26,2.0,1,14.1,0.05,0,0,0,1,672.0,0
u_000373,3.7,0.0,0.0,0.0,0.0,0,0,0.3,6.0,0,0.0,0.0,0,0,0,1,24.0,0
u_000374,32.4,2.7,0.0,0.0,0.0,1,0,0.29,14.0,0,2.7,0.15,0,0,0,0,79.0,0
u_000375,7.1,14.8,0.0,0.0,0.0,1,0,0.2,2.0,1,12.0,0.08,1,0,0,0,347.0,0
u_000376,18.0,21.6,0.0,0.5,1.5,2,0,0.32,6.0,2,1.8,0.21,0,0,0,1,503.0,0
u_000377,50.0,1.9,3.0,0.0,0.4,2,0,0.18,16.0,0,7.5,0.04,0,0,1,2,178.0,1
u_000378,12.6,1.7,0.0,0.0,11.0,2,0,0.19,2.0,0,11.9,0.03,0,0,0,1,126.0,0
u_000379,16.9,1.6,6.4,0.0,0.0,2,0,0.31,4.0,0,4.0,0.71,0,0,0,1,288.0,0
u_000380,7.2,0.3,1.3,7.4,0.0,2,0,0.06,6.0,0,0.0,0.0,0,0,0,0,297.0,0
u_000381,49.7,2.6,3.2,4.3,0.0,3,0,0.03,8.0,0,2.6,0.36,0,0,1,1,318.0,0
u_000382,7.8,10.8,7.9,0.0,14.1,3,1,0.4,3.0,0,2.2,0.07,0,1,0,1,625.0,0
u_000383,26.0,7.6,2.4,0.0,5.5,3,0,0.77,5.0,1,14.0,0.1,0,0,1,0,303.0,0
u_000384,37.3,0.0,0.5,0.0,9.4,1,0,0.63,9.0,0,0.0,0.0,0,0,0,1,92.0,1
u_000385,27.6,6.9,0.0,7.7,14.3,3,1,0.13,1.0,1,12.6,0.57,0,0,0,0,509.0,0
u_000386,21.3,1.2,3.5,0.0,12.3,3,0,0.3,1.0,1,4.6,0.08,0,0,0,0,247.0,0
u_000387,17.8,5.1,0.0,0.0,12.6,2,0,0.49,0.0,1,6.8,0.26,1,0,0,2,196.0,0
u_000388,5.5,5.9,0.0,0.8,9.2,3,0,0.27,2.0,0,9.3,0.03,0,0,0,0,215.0,0
u_000389,48.3,0.0,0.0,0.0,13.3,1,0,0.12,7.0,0,0.0,0.0,0,0,0,0,90.0,0
u_000390,20.1,2.5,0.0,0.0,2.4,2,0,0.04,23.0,0,7.2,0.23,0,0,0,0,72.0,0
u_000391,16.9,2.4,0.0,1.8,1.2,3,0,0.14,8.0,0,3.6,0.29,0,0,0,0,136.0,0
u_000392,6.6,8.2,3.6,0.8,0.0,3,0,0.8,2.0,0,11.0,0.2,0,0,0,0,370.0,0
u_000393,17.6,7.8,3.8,0.0,0.0,2,1,0.36,9.0,1,2.1,0.07,0,0,0,0,322.0,0
u_000394,16.2,0.4,2.8,2.9,0.0,2,0,0.15,6.0,0,0.0,0.0,0,0,0,0,209.0,0
u_000395,50.0,0.4,5.7,0.0,9.4,2,0,0.25,1.0,0,0.0,0.0,0,1,0,0,301.0,0
u_000396,16.9,20.4,5.5,0.0,1.1,3,1,0.37,1.0,4,5.8,0.04,0,0,0,0,667.0,0
u_000397,17.3,6.1,1.7,0.1,0.0,2,0,0.41,5.0,0,7.1,0.18,0,0,0,1,205.0,0
u_000398,6.7,5.6,0.0,0.0,1.1,2,0,0.41,12.0,0,6.7,0.19,0,0,0,0,145.0,0
u_000399,9.2,2.0,1.6,2.3,0.7,4,0,0.25,13.0,0,6.6,0.26,0,0,0,2,208.0,0
u_000400,23.9,3.5,0.0,0.0,0.0,1,0,0.08,8.0,0,6.0,0.04,0,0,0,0,84.0,0
u_000401,3.0,2.7,4.1,0.0,1.0,3,0,0.08,6.0,1,3.5,0.1,0,0,0,0,229.0,0
u_000402,32.3,10.9,0.0,0.0,0.0,1,0,0.18,8.0,1,5.7,0.28,0,0,0,1,251.0,0
u_000403,32.8,10.5,0.6,0.0,9.3,3,0,0.37,2.0,1,8.0,0.44,0,0,0,1,373.0,0
u_000404,8.4,6.2,0.0,1.9,0.0,2,0,0.13,4.0,0,11.1,0.23,0,0,0,0,215.0,0
u_000405,21.4,5.4,0.0,2.7,0.0,2,0,0.23,17.0,0,10.8,0.2,0,0,0,0,214.0,0
u_000406,38.1,7.1,0.1,0.0,0.0,1,0,0.29,7.0,1,2.0,0.25,0,0,0,0,172.0,0
u_000407,15.2,5.3,0.0,0.0,0.0,1,0,0.25,5.0,0,6.8,0.23,0,0,0,0,127.0,0
u_000408,13.2,8.2,0.8,2.0,0.0,3,0,0.2,3.0,0,6.0,0.12,0,0,0,0,290.0,0
u_000409,14.4,13.6,0.0,3.3,18.7,3,1,0.21,1.0,0,3.2,0.21,0,0,0,0,530.0,0
u_000410,20.1,4.5,2.1,0.0,0.0,2,0,0.78,20.0,1,7.2,0.15,0,0,0,0,181.0,0
u_000411,10.2,0.0,4.2,9.2,4.8,3,0,0.24,5.0,0,0.0,0.0,0,0,0,0,481.0,0
u_000412,12.3,5.4,2.8,0.0,0.0,2,0,0.37,9.0,0,5.7,0.51,0,0,0,1,232.0,0
u_000413,20.4,2.8,0.0,2.9,0.0,2,1,0.13,9.0,1,11.0,0.37,0,0,0,0,162.0,0
u_000414,11.6,0.0,0.0,0.0,5.3,1,0,0.45,21.0,0,0.0,0.0,1,1,0,0,45.0,0
u_000415,6.2,12.2,0.0,3.0,0.0,2,0,0.55,0.0,3,5.8,0.2,0,0,0,0,387.0,0
u_000416,2.7,5.2,0.8,5.1,11.5,4,0,0.34,3.0,1,7.8,0.26,0,1,0,0,373.0,0
u_000417,17.2,3.5,3.7,0.0,0.0,2,0,0.29,10.0,0,10.7,0.07,0,1,0,0,243.0,0
u_000418,36.6,5.9,5.1,0.0,0.0,2,0,0.28,1.0,2,5.9,0.05,0,1,0,1,344.0,0
u_000419,22.2,3.0,1.0,5.4,0.0,3,1,0.28,4.0,0,4.1,0.36,0,1,1,0,271.0,0
u_000420,6.4,0.0,2.7,0.4,12.3,2,0,0.43,5.0,0,0.0,0.0,0,0,0,0,216.0,0
u_000421,9.1,20.2,9.2,0.0,0.0,2,1,0.28,0.0,1,6.2,0.16,0,0,0,0,811.0,0
u_000422,13.1,3.2,0.0,0.0,1.4,2,1,0.33,3.0,0,4.3,0.24,0,0,0,0,92.0,0
u_000423,51.0,0.0,0.0,0.0,0.0,0,0,0.08,18.0,0,0.0,0.0,0,0,0,0,18.0,0
u_000424,52.8,6.6,2.1,0.4,0.0,2,1,0.5,3.0,2,8.9,0.08,1,0,0,0,258.0,0
u_000425,48.9,1.3,0.0,0.0,0.0,1,1,0.05,4.0,0,6.1,0.41,0,0,0,0,53.0,0
u_000426,18.5,0.5,0.0,0.0,0.0,0,0,0.51,7.0,0,0.0,0.0,0,0,0,0,31.0,0
u_000427,72.0,11.4,0.0,2.0,9.0,3,1,0.56,6.0,2,1.4,0.47,0,1,1,0,404.0,1
u_000428,9.5,3.4,0.0,0.0,19.7,2,0,0.26,5.0,0,3.8,0.09,0,0,0,1,218.0,0
u_000429,12.7,3.1,6.7,4.3,0.0,3,0,0.53,4.0,0,6.9,0.17,0,1,1,3,462.0,0
u_000430,30.6,6.9,0.0,6.6,10.0,3,1,0.15,3.0,0,3.8,0.13,0,0,0,0,421.0,0
u_000431,20.5,2.0,0.8,0.0,1.5,3,0,0.26,9.0,1,7.3,0.24,0,0,0,1,100.0,0
u_000432,21.3,3.1,2.8,0.0,3.4,3,0,0.24,7.0,2,7.0,0.12,0,0,0,0,203.0,0
u_000433,7.4,1.3,0.0,0.0,4.9,2,0,0.19,8.0,4,10.1,0.24,0,0,0,0,81.0,0
u_000434,16.1,0.6,0.0,5.0,7.8,3,0,0.13,5.0,0,4.5,0.36,0,0,0,0,222.0,0
u_000435,9.6,3.0,3.5,4.0,10.4,4,1,0.42,4.0,0,1.0,0.15,0,0,0,0,424.0,0
u_000436,5.1,2.0,0.0,3.2,2.5,3,0,0.22,2.0,0,5.5,0.07,0,0,0,2,168.0,0
u_000437,10.6,0.0,0.0,0.0,0.0,0,0,0.33,39.0,0,0.0,0.0,0,0,0,0,14.0,1
u_000438,20.5,4.9,9.5,0.0,0.0,2,0,0.1,3.0,0,7.6,0.03,0,1,0,0,477.0,1
u_000439,27.4,8.9,0.0,0.0,2.8,2,0,0.2,6.0,0,5.2,0.35,0,0,0,0,240.0,0
u_000440,2.6,9.1,2.7,0.0,0.0,2,0,0.11,4.0,1,10.6,0.19,0,0,0,0,313.0,0
u_000441,16.6,8.8,0.0,0.0,0.0,1,0,0.47,22.0,0,7.1,0.08,0,0,0,1,209.0,0
u_000442,15.6,2.3,0.0,0.0,0.0,1,0,0.09,8.0,0,12.7,0.2,0,1,0,1,57.0,0
u_000443,19.7,4.5,5.4,0.0,0.0,2,0,0.12,2.0,0,6.0,0.17,0,0,2,0,317.0,0
u_000444,6.5,2.9,0.0,0.0,0.0,1,0,0.38,28.0,0,15.3,0.23,0,1,1,1,71.0,1
u_000445,6.6,2.4,10.1,1.1,19.2,4,0,0.12,1.0,0,1.6,0.16,1,0,0,1,587.0,0
u_000446,37.2,2.5,0.0,0.0,0.0,1,0,0.49,17.0,1,3.9,0.13,0,0,0,1,67.0,0
u_000447,8.5,0.0,0.0,3.2,4.7,2,0,0.51,4.0,0,0.0,0.0,0,0,0,0,161.0,0
u_000448,12.3,0.0,0.0,0.0,0.0,0,0,0.05,23.0,0,0.0,0.0,0,0,0,1,24.0,0
u_000449,13.3,11.0,0.0,0.0,7.7,2,0,0.17,9.0,1,1.6,0.55,0,0,0,0,303.0,0
u_000450,9.8,2.8,0.0,0.0,0.0,1,0,0.6,9.0,0,10.0,0.21,0,0,1,0,120.0,1
